play_id,game_id,posteam,defteam,down,ydstogo,yardline_100,qtr,score_differential,play_type,yards_gained,epa,success,shotgun,no_huddle,distance_bucket,field_zone
12013,DEMO_0092,TEAM_08,TEAM_02,1,1,25,3,0,pass,15,1.918,1,0,0,Short (1-3),Plus Territory
12014,DEMO_0092,TEAM_08,TEAM_02,2,4,80,4,19,run,-3,-0.462,0,0,1,Medium (4-6),Own Territory
12015,DEMO_0092,TEAM_12,TEAM_05,2,7,29,2,4,pass,18,0.947,1,1,1,Long (7-10),Plus Territory
12016,DEMO_0092,TEAM_11,TEAM_09,1,2,78,3,7,pass,4,0.118,0,1,0,Short (1-3),Own Territory
12017,DEMO_0092,TEAM_05,TEAM_06,3,12,22,4,-25,pass,9,0.935,0,1,0,Very Long (11+),Plus Territory
12018,DEMO_0092,TEAM_10,TEAM_03,3,11,70,4,9,run,3,-0.364,0,1,0,Very Long (11+),Own Territory
12019,DEMO_0092,TEAM_02,TEAM_05,3,8,23,4,1,pass,28,0.831,1,1,0,Long (7-10),Plus Territory
12020,DEMO_0092,TEAM_11,TEAM_10,2,5,79,3,0,pass,15,0.047,1,1,0,Medium (4-6),Own Territory
12021,DEMO_0092,TEAM_05,TEAM_06,1,4,29,2,2,run,5,-0.473,0,0,0,Medium (4-6),Plus Territory
12022,DEMO_0092,TEAM_10,TEAM_05,3,10,86,4,2,pass,3,0.583,0,1,0,Long (7-10),Backed Up
12023,DEMO_0092,TEAM_12,TEAM_09,3,13,52,2,-3,pass,-2,-0.725,0,1,0,Very Long (11+),Own Territory
12024,DEMO_0092,TEAM_09,TEAM_05,3,5,4,2,-5,pass,13,0.917,1,1,0,Medium (4-6),Red Zone
12025,DEMO_0092,TEAM_12,TEAM_04,3,13,72,1,-14,run,7,-0.94,1,0,0,Very Long (11+),Own Territory
12026,DEMO_0092,TEAM_01,TEAM_10,3,9,99,3,-4,run,6,-0.645,0,1,0,Long (7-10),Backed Up
12027,DEMO_0092,TEAM_03,TEAM_05,2,14,22,3,11,run,10,-0.293,0,1,1,Very Long (11+),Plus Territory
12028,DEMO_0092,TEAM_08,TEAM_06,1,6,76,3,-6,run,8,1.18,1,0,1,Medium (4-6),Own Territory
12029,DEMO_0092,TEAM_07,TEAM_09,2,3,28,3,8,run,3,-0.318,0,0,0,Short (1-3),Plus Territory
12030,DEMO_0092,TEAM_02,TEAM_04,2,14,54,4,-11,run,5,0.871,1,1,0,Very Long (11+),Own Territory
12031,DEMO_0092,TEAM_09,TEAM_02,3,5,19,2,-14,run,9,0.397,1,1,1,Medium (4-6),Red Zone
12032,DEMO_0092,TEAM_01,TEAM_11,2,12,40,4,-4,pass,8,0.211,1,0,0,Very Long (11+),Plus Territory
12033,DEMO_0092,TEAM_12,TEAM_04,2,2,72,3,9,run,8,-0.44,0,1,0,Short (1-3),Own Territory
12034,DEMO_0092,TEAM_02,TEAM_05,4,7,98,4,-15,run,6,-0.345,0,1,1,Long (7-10),Backed Up
12035,DEMO_0092,TEAM_06,TEAM_08,1,9,27,1,18,run,1,-1.304,0,0,0,Long (7-10),Plus Territory
12036,DEMO_0092,TEAM_10,TEAM_02,1,8,10,1,21,pass,9,0.334,1,1,0,Long (7-10),Red Zone
12037,DEMO_0092,TEAM_07,TEAM_01,2,8,70,1,7,pass,25,0.725,1,1,0,Long (7-10),Own Territory
12038,DEMO_0092,TEAM_09,TEAM_05,1,6,77,1,-5,pass,17,0.813,1,0,0,Medium (4-6),Own Territory
12039,DEMO_0092,TEAM_09,TEAM_12,1,6,36,3,-5,run,6,-0.149,1,0,0,Medium (4-6),Plus Territory
12040,DEMO_0092,TEAM_12,TEAM_07,2,8,14,4,-7,pass,-3,0.156,0,1,0,Long (7-10),Red Zone
12041,DEMO_0092,TEAM_06,TEAM_08,4,13,24,3,-7,pass,10,0.457,1,1,0,Very Long (11+),Plus Territory
12042,DEMO_0092,TEAM_12,TEAM_07,1,5,56,4,-2,run,5,0.331,1,1,0,Medium (4-6),Own Territory
12043,DEMO_0092,TEAM_07,TEAM_11,1,10,13,3,-18,pass,-8,-1.033,1,1,0,Long (7-10),Red Zone
12044,DEMO_0092,TEAM_11,TEAM_10,2,3,47,3,3,run,9,0.44,1,0,0,Short (1-3),Plus Territory
12045,DEMO_0092,TEAM_09,TEAM_01,2,9,31,1,-11,pass,11,1.59,1,0,0,Long (7-10),Plus Territory
12046,DEMO_0092,TEAM_02,TEAM_07,1,5,11,4,-9,run,-2,0.079,1,1,0,Medium (4-6),Red Zone
12047,DEMO_0092,TEAM_08,TEAM_07,1,4,5,2,-8,pass,6,1.191,1,1,1,Medium (4-6),Red Zone
12048,DEMO_0092,TEAM_11,TEAM_03,2,8,18,4,4,pass,6,0.303,0,1,0,Long (7-10),Red Zone
12049,DEMO_0092,TEAM_02,TEAM_12,4,14,74,2,11,run,8,-0.668,0,1,0,Very Long (11+),Own Territory
12050,DEMO_0092,TEAM_11,TEAM_03,1,4,36,2,-10,pass,5,0.099,0,0,0,Medium (4-6),Plus Territory
12051,DEMO_0092,TEAM_02,TEAM_11,2,3,32,3,12,run,3,0.005,1,0,0,Short (1-3),Plus Territory
12052,DEMO_0092,TEAM_11,TEAM_02,3,7,33,4,-11,pass,10,1.01,0,1,1,Long (7-10),Plus Territory
12053,DEMO_0092,TEAM_10,TEAM_07,1,4,1,1,-7,pass,-2,-0.236,0,1,0,Medium (4-6),Red Zone
12054,DEMO_0092,TEAM_02,TEAM_10,3,7,24,4,9,run,3,-0.41,0,0,0,Long (7-10),Plus Territory
12055,DEMO_0092,TEAM_09,TEAM_06,1,6,82,1,-17,pass,5,-1.238,1,1,0,Medium (4-6),Backed Up
12056,DEMO_0092,TEAM_02,TEAM_03,1,3,49,1,-6,pass,-3,0.06,0,0,0,Short (1-3),Plus Territory
12057,DEMO_0092,TEAM_07,TEAM_02,1,5,71,1,-9,pass,8,-0.135,0,1,0,Medium (4-6),Own Territory
12058,DEMO_0092,TEAM_12,TEAM_07,1,12,59,3,-5,run,12,-0.166,0,0,0,Very Long (11+),Own Territory
12059,DEMO_0092,TEAM_03,TEAM_11,3,6,3,3,-7,run,2,-0.334,1,0,0,Medium (4-6),Red Zone
12060,DEMO_0092,TEAM_03,TEAM_08,2,7,71,4,-17,pass,3,0.572,0,0,0,Long (7-10),Own Territory
12061,DEMO_0092,TEAM_06,TEAM_02,3,4,50,2,6,run,1,-0.001,0,1,0,Medium (4-6),Plus Territory
12062,DEMO_0092,TEAM_05,TEAM_10,3,8,32,4,3,pass,9,0.127,1,1,0,Long (7-10),Plus Territory
12063,DEMO_0092,TEAM_01,TEAM_07,1,10,8,3,9,pass,19,0.523,1,1,0,Long (7-10),Red Zone
12064,DEMO_0092,TEAM_06,TEAM_01,3,7,65,2,-4,pass,-1,0.184,1,1,0,Long (7-10),Own Territory
12065,DEMO_0092,TEAM_04,TEAM_06,3,6,57,3,-1,pass,12,0.445,1,0,0,Medium (4-6),Own Territory
12066,DEMO_0092,TEAM_02,TEAM_04,1,11,61,1,9,pass,1,-1.257,0,1,0,Very Long (11+),Own Territory
12067,DEMO_0092,TEAM_04,TEAM_12,3,7,59,4,2,pass,7,1.236,0,1,1,Long (7-10),Own Territory
12068,DEMO_0092,TEAM_01,TEAM_12,3,13,70,3,9,run,5,-0.792,0,1,0,Very Long (11+),Own Territory
12069,DEMO_0092,TEAM_11,TEAM_02,2,9,78,4,8,run,9,-0.986,0,0,0,Long (7-10),Own Territory
12070,DEMO_0092,TEAM_12,TEAM_07,1,6,95,2,0,run,6,0.894,1,1,0,Medium (4-6),Backed Up
12071,DEMO_0092,TEAM_05,TEAM_01,1,3,96,1,1,pass,11,0.562,1,1,0,Short (1-3),Backed Up
12072,DEMO_0092,TEAM_11,TEAM_06,4,10,90,2,-1,pass,8,0.323,0,1,0,Long (7-10),Backed Up
12073,DEMO_0092,TEAM_06,TEAM_02,2,13,98,2,1,run,9,0.081,1,1,0,Very Long (11+),Backed Up
12074,DEMO_0092,TEAM_11,TEAM_09,3,4,83,2,-5,pass,-12,0.768,0,1,0,Medium (4-6),Backed Up
12075,DEMO_0092,TEAM_03,TEAM_01,3,6,40,3,3,pass,-9,-0.774,0,1,0,Medium (4-6),Plus Territory
12076,DEMO_0092,TEAM_04,TEAM_11,1,9,71,2,2,run,-4,-0.025,1,0,0,Long (7-10),Own Territory
12077,DEMO_0092,TEAM_09,TEAM_03,4,6,57,3,-6,run,5,-0.063,0,0,0,Medium (4-6),Own Territory
12078,DEMO_0092,TEAM_03,TEAM_04,2,7,28,3,4,pass,-2,1.276,0,0,1,Long (7-10),Plus Territory
12079,DEMO_0092,TEAM_10,TEAM_11,2,16,1,1,12,pass,-6,-1.242,0,1,1,Very Long (11+),Red Zone
12080,DEMO_0092,TEAM_06,TEAM_11,1,8,15,3,0,pass,15,0.224,1,0,0,Long (7-10),Red Zone
12081,DEMO_0092,TEAM_05,TEAM_02,1,4,97,2,1,pass,-2,0.763,0,1,0,Medium (4-6),Backed Up
12082,DEMO_0092,TEAM_06,TEAM_02,1,7,69,4,2,run,9,0.012,1,0,0,Long (7-10),Own Territory
12083,DEMO_0092,TEAM_10,TEAM_11,1,7,87,3,-19,pass,9,-0.32,0,1,0,Long (7-10),Backed Up
12084,DEMO_0092,TEAM_01,TEAM_12,1,4,59,4,-4,run,3,0.637,0,1,0,Medium (4-6),Own Territory
12085,DEMO_0092,TEAM_10,TEAM_06,1,19,15,2,23,pass,2,-0.026,0,1,0,Very Long (11+),Red Zone
12086,DEMO_0092,TEAM_10,TEAM_02,2,2,57,4,0,pass,7,-0.065,0,1,0,Short (1-3),Own Territory
12087,DEMO_0092,TEAM_10,TEAM_02,3,3,91,3,-9,pass,9,0.14,1,1,0,Short (1-3),Backed Up
12088,DEMO_0092,TEAM_12,TEAM_03,1,4,71,4,0,run,1,-1.737,0,0,0,Medium (4-6),Own Territory
12089,DEMO_0092,TEAM_10,TEAM_08,1,3,30,3,-6,run,8,0.814,1,0,1,Short (1-3),Plus Territory
12090,DEMO_0092,TEAM_07,TEAM_02,2,2,63,1,2,run,4,-0.294,1,0,0,Short (1-3),Own Territory
12091,DEMO_0093,TEAM_06,TEAM_09,2,16,63,3,2,pass,7,-0.881,0,1,1,Very Long (11+),Own Territory
12092,DEMO_0093,TEAM_05,TEAM_10,2,10,23,3,-1,run,2,-0.539,1,1,0,Long (7-10),Plus Territory
12093,DEMO_0093,TEAM_10,TEAM_02,4,12,50,4,9,pass,4,-0.689,1,1,1,Very Long (11+),Plus Territory
12094,DEMO_0093,TEAM_05,TEAM_12,1,5,91,2,-12,run,2,-0.603,0,0,0,Medium (4-6),Backed Up
12095,DEMO_0093,TEAM_07,TEAM_12,2,13,56,2,3,run,-1,-0.315,0,0,0,Very Long (11+),Own Territory
12096,DEMO_0093,TEAM_02,TEAM_05,3,10,88,4,10,pass,12,0.203,1,0,0,Long (7-10),Backed Up
12097,DEMO_0093,TEAM_04,TEAM_02,2,5,70,3,-3,run,4,0.328,0,0,0,Medium (4-6),Own Territory
12098,DEMO_0093,TEAM_04,TEAM_05,2,9,13,2,8,pass,2,0.215,1,1,0,Long (7-10),Red Zone
12099,DEMO_0093,TEAM_06,TEAM_03,3,3,55,3,-2,pass,6,1.575,0,1,0,Short (1-3),Own Territory
12100,DEMO_0093,TEAM_07,TEAM_04,1,8,59,1,-11,run,-1,-0.42,1,0,0,Long (7-10),Own Territory
12101,DEMO_0093,TEAM_09,TEAM_12,1,6,66,2,-19,run,5,0.317,1,0,1,Medium (4-6),Own Territory
12102,DEMO_0093,TEAM_06,TEAM_02,1,16,91,2,-6,run,7,-0.694,1,0,0,Very Long (11+),Backed Up
12103,DEMO_0093,TEAM_02,TEAM_05,3,12,38,1,-3,pass,11,-0.415,1,0,0,Very Long (11+),Plus Territory
12104,DEMO_0093,TEAM_07,TEAM_10,3,3,67,4,22,pass,10,0.853,1,1,0,Short (1-3),Own Territory
12105,DEMO_0093,TEAM_01,TEAM_02,1,4,83,4,0,pass,10,0.597,0,1,0,Medium (4-6),Backed Up
12106,DEMO_0093,TEAM_11,TEAM_01,1,20,52,3,-6,pass,-1,-1.856,0,1,0,Very Long (11+),Own Territory
12107,DEMO_0093,TEAM_10,TEAM_04,2,5,4,2,5,run,5,-0.053,0,0,0,Medium (4-6),Red Zone
12108,DEMO_0093,TEAM_03,TEAM_12,1,3,91,3,-4,run,0,0.18,0,0,0,Short (1-3),Backed Up
12109,DEMO_0093,TEAM_04,TEAM_11,3,10,22,4,10,pass,14,1.743,1,1,0,Long (7-10),Plus Territory
12110,DEMO_0093,TEAM_01,TEAM_12,1,14,77,4,15,run,2,-0.34,1,1,1,Very Long (11+),Own Territory
12111,DEMO_0093,TEAM_05,TEAM_11,3,6,73,2,2,run,0,-0.085,0,0,0,Medium (4-6),Own Territory
12112,DEMO_0093,TEAM_01,TEAM_03,3,9,66,3,-18,pass,3,0.256,0,1,0,Long (7-10),Own Territory
12113,DEMO_0093,TEAM_12,TEAM_05,1,7,77,1,-1,run,10,-0.038,1,0,0,Long (7-10),Own Territory
12114,DEMO_0093,TEAM_02,TEAM_07,2,10,43,3,-2,run,5,-0.055,0,1,0,Long (7-10),Plus Territory
12115,DEMO_0093,TEAM_08,TEAM_02,2,4,11,1,16,pass,8,0.222,1,1,0,Medium (4-6),Red Zone
12116,DEMO_0093,TEAM_07,TEAM_12,1,8,77,4,4,run,4,-0.549,0,0,0,Long (7-10),Own Territory
12117,DEMO_0093,TEAM_03,TEAM_08,1,12,55,3,-4,pass,-1,-0.299,0,1,1,Very Long (11+),Own Territory
12118,DEMO_0093,TEAM_10,TEAM_11,3,5,87,1,14,pass,4,-0.34,0,1,0,Medium (4-6),Backed Up
12119,DEMO_0093,TEAM_02,TEAM_04,2,11,32,3,-1,pass,1,0.939,1,1,0,Very Long (11+),Plus Territory
12120,DEMO_0093,TEAM_11,TEAM_08,2,10,17,2,-1,pass,6,0.056,0,1,0,Long (7-10),Red Zone
12121,DEMO_0093,TEAM_09,TEAM_02,1,3,17,4,-5,pass,18,1.272,1,1,0,Short (1-3),Red Zone
12122,DEMO_0093,TEAM_08,TEAM_01,2,4,69,3,12,run,8,1.002,1,0,0,Medium (4-6),Own Territory
12123,DEMO_0093,TEAM_11,TEAM_08,2,11,9,1,-5,run,4,-0.246,1,1,0,Very Long (11+),Red Zone
12124,DEMO_0093,TEAM_05,TEAM_01,1,4,70,4,6,run,-2,-1.056,0,1,0,Medium (4-6),Own Territory
12125,DEMO_0093,TEAM_04,TEAM_05,1,2,24,4,4,pass,-12,0.119,0,1,0,Short (1-3),Plus Territory
12126,DEMO_0093,TEAM_02,TEAM_10,1,7,15,3,1,pass,5,-0.429,0,1,0,Long (7-10),Red Zone
12127,DEMO_0093,TEAM_12,TEAM_06,2,7,35,4,9,pass,-2,-0.527,0,1,0,Long (7-10),Plus Territory
12128,DEMO_0093,TEAM_05,TEAM_06,1,10,84,2,15,pass,7,-0.316,1,1,0,Long (7-10),Backed Up
12129,DEMO_0093,TEAM_10,TEAM_04,3,14,6,2,-12,run,-3,-0.559,0,0,0,Very Long (11+),Red Zone
12130,DEMO_0093,TEAM_04,TEAM_09,1,7,86,4,-2,pass,1,0.52,0,1,0,Long (7-10),Backed Up
12131,DEMO_0093,TEAM_12,TEAM_11,3,8,91,2,-2,pass,-8,-0.286,0,1,0,Long (7-10),Backed Up
12132,DEMO_0093,TEAM_11,TEAM_09,1,3,14,4,1,run,1,-0.609,1,0,0,Short (1-3),Red Zone
12133,DEMO_0093,TEAM_04,TEAM_05,2,6,36,4,-6,run,3,0.648,0,1,0,Medium (4-6),Plus Territory
12134,DEMO_0093,TEAM_06,TEAM_05,2,23,73,3,-10,pass,-4,-0.8,0,1,0,Very Long (11+),Own Territory
12135,DEMO_0093,TEAM_10,TEAM_02,2,9,46,4,-1,pass,-5,-0.151,0,1,0,Long (7-10),Plus Territory
12136,DEMO_0093,TEAM_03,TEAM_02,4,14,24,4,10,run,6,0.211,1,0,0,Very Long (11+),Plus Territory
12137,DEMO_0093,TEAM_01,TEAM_04,1,6,53,2,-2,run,7,0.673,1,1,0,Medium (4-6),Own Territory
12138,DEMO_0093,TEAM_04,TEAM_06,1,5,23,2,4,run,4,1.172,1,1,0,Medium (4-6),Plus Territory
12139,DEMO_0093,TEAM_08,TEAM_12,1,5,1,4,15,run,4,0.246,0,1,0,Medium (4-6),Red Zone
12140,DEMO_0093,TEAM_02,TEAM_11,2,12,13,3,2,pass,-8,-0.8,0,1,0,Very Long (11+),Red Zone
12141,DEMO_0093,TEAM_05,TEAM_02,3,6,91,2,10,run,-3,-0.163,0,1,1,Medium (4-6),Backed Up
12142,DEMO_0093,TEAM_12,TEAM_04,1,3,69,1,11,pass,15,0.613,0,1,0,Short (1-3),Own Territory
12143,DEMO_0093,TEAM_01,TEAM_02,3,6,82,2,12,pass,6,0.225,0,1,0,Medium (4-6),Backed Up
12144,DEMO_0093,TEAM_01,TEAM_02,1,5,90,2,21,run,3,0.469,1,0,0,Medium (4-6),Backed Up
12145,DEMO_0093,TEAM_06,TEAM_05,4,12,18,2,-1,pass,8,0.155,1,1,0,Very Long (11+),Red Zone
12146,DEMO_0093,TEAM_01,TEAM_12,1,19,57,4,9,run,-1,-0.604,0,1,0,Very Long (11+),Own Territory
12147,DEMO_0093,TEAM_01,TEAM_04,4,3,35,4,2,run,4,0.382,1,1,1,Short (1-3),Plus Territory
12148,DEMO_0093,TEAM_03,TEAM_09,2,10,26,2,5,run,-1,0.555,0,1,0,Long (7-10),Plus Territory
12149,DEMO_0093,TEAM_02,TEAM_06,4,13,36,4,4,pass,-13,-1.295,0,1,0,Very Long (11+),Plus Territory
12150,DEMO_0093,TEAM_10,TEAM_06,2,11,19,3,12,pass,4,0.263,0,1,0,Very Long (11+),Red Zone
12151,DEMO_0093,TEAM_02,TEAM_11,1,5,56,4,-5,run,3,-1.381,0,0,0,Medium (4-6),Own Territory
12152,DEMO_0093,TEAM_07,TEAM_11,3,6,17,2,4,pass,2,-0.471,0,1,0,Medium (4-6),Red Zone
12153,DEMO_0093,TEAM_09,TEAM_11,2,7,12,2,-13,pass,-15,-0.992,0,1,0,Long (7-10),Red Zone
12154,DEMO_0093,TEAM_08,TEAM_05,1,5,21,2,-8,run,3,-0.962,0,1,1,Medium (4-6),Plus Territory
12155,DEMO_0093,TEAM_08,TEAM_01,2,8,62,3,-6,pass,-7,-0.864,0,1,0,Long (7-10),Own Territory
12156,DEMO_0093,TEAM_05,TEAM_12,3,15,55,2,6,pass,9,0.943,1,1,1,Very Long (11+),Own Territory
12157,DEMO_0093,TEAM_11,TEAM_12,2,9,82,2,4,pass,4,-0.256,1,1,0,Long (7-10),Backed Up
12158,DEMO_0093,TEAM_01,TEAM_11,1,2,99,3,14,run,9,1.045,0,0,0,Short (1-3),Backed Up
12159,DEMO_0093,TEAM_02,TEAM_07,3,7,23,4,10,pass,12,0.885,1,1,0,Long (7-10),Plus Territory
12160,DEMO_0093,TEAM_11,TEAM_04,1,18,93,3,0,run,3,-0.733,0,0,0,Very Long (11+),Backed Up
12161,DEMO_0093,TEAM_01,TEAM_03,1,4,28,3,30,run,7,0.823,1,1,0,Medium (4-6),Plus Territory
12162,DEMO_0093,TEAM_03,TEAM_06,1,11,10,1,2,run,1,0.282,1,1,0,Very Long (11+),Red Zone
12163,DEMO_0093,TEAM_03,TEAM_05,1,3,80,1,-14,pass,21,1.836,1,1,0,Short (1-3),Own Territory
12164,DEMO_0093,TEAM_01,TEAM_05,2,9,20,2,-13,run,2,-0.817,0,0,0,Long (7-10),Red Zone
12165,DEMO_0093,TEAM_02,TEAM_12,1,6,27,1,7,pass,10,0.717,0,1,0,Medium (4-6),Plus Territory
12166,DEMO_0093,TEAM_07,TEAM_09,1,16,68,1,-16,pass,-1,0.07,0,1,0,Very Long (11+),Own Territory
12167,DEMO_0093,TEAM_08,TEAM_03,1,16,80,4,2,pass,26,1.509,1,1,0,Very Long (11+),Own Territory
12168,DEMO_0093,TEAM_01,TEAM_09,3,3,69,1,-3,run,4,0.219,1,0,0,Short (1-3),Own Territory
12169,DEMO_0093,TEAM_12,TEAM_08,2,6,15,4,19,pass,15,0.455,1,1,0,Medium (4-6),Red Zone
12170,DEMO_0093,TEAM_02,TEAM_07,2,5,21,3,-12,run,-1,0.667,1,1,0,Medium (4-6),Plus Territory
12171,DEMO_0093,TEAM_09,TEAM_12,2,10,52,1,10,pass,2,-1.23,0,1,0,Long (7-10),Own Territory
12172,DEMO_0093,TEAM_10,TEAM_12,1,24,95,1,-3,pass,-5,-0.003,0,1,0,Very Long (11+),Backed Up
12173,DEMO_0093,TEAM_07,TEAM_05,3,6,17,1,-4,pass,5,-0.099,1,1,0,Medium (4-6),Red Zone
12174,DEMO_0093,TEAM_06,TEAM_07,1,15,59,1,15,pass,10,0.301,1,1,1,Very Long (11+),Own Territory
12175,DEMO_0093,TEAM_02,TEAM_04,1,6,99,4,-5,run,11,0.665,1,1,0,Medium (4-6),Backed Up
12176,DEMO_0093,TEAM_03,TEAM_10,1,8,53,4,-9,pass,-1,-0.384,0,1,0,Long (7-10),Own Territory
12177,DEMO_0093,TEAM_11,TEAM_12,1,6,27,4,-5,pass,24,1.281,1,1,0,Medium (4-6),Plus Territory
12178,DEMO_0093,TEAM_05,TEAM_09,1,10,82,2,-10,run,1,0.048,0,1,1,Long (7-10),Backed Up
12179,DEMO_0093,TEAM_01,TEAM_04,2,16,18,1,-15,pass,3,0.226,1,0,0,Very Long (11+),Red Zone
12180,DEMO_0093,TEAM_09,TEAM_06,1,12,38,4,-8,pass,31,0.892,1,1,0,Very Long (11+),Plus Territory
12181,DEMO_0093,TEAM_09,TEAM_10,1,6,19,2,-16,run,8,-0.31,0,0,1,Medium (4-6),Red Zone
12182,DEMO_0093,TEAM_01,TEAM_02,2,3,71,1,-9,pass,-2,-0.06,0,1,1,Short (1-3),Own Territory
12183,DEMO_0093,TEAM_01,TEAM_08,2,5,98,2,-9,pass,14,-0.535,1,1,0,Medium (4-6),Backed Up
12184,DEMO_0093,TEAM_02,TEAM_09,3,14,91,1,2,pass,13,1.698,1,0,0,Very Long (11+),Backed Up
12185,DEMO_0093,TEAM_01,TEAM_07,1,8,8,1,-13,pass,-7,-0.109,0,1,0,Long (7-10),Red Zone
12186,DEMO_0093,TEAM_08,TEAM_09,3,8,94,3,6,pass,10,-0.04,1,1,1,Long (7-10),Backed Up
12187,DEMO_0093,TEAM_02,TEAM_11,2,11,60,3,-22,pass,0,-0.419,0,0,0,Very Long (11+),Own Territory
12188,DEMO_0093,TEAM_08,TEAM_02,2,7,4,3,-9,pass,-4,-0.546,0,1,0,Long (7-10),Red Zone
12189,DEMO_0093,TEAM_03,TEAM_08,1,12,13,1,-2,pass,15,1.505,0,1,0,Very Long (11+),Red Zone
12190,DEMO_0093,TEAM_12,TEAM_09,1,6,8,1,-4,pass,0,-0.611,1,1,0,Medium (4-6),Red Zone
12191,DEMO_0093,TEAM_09,TEAM_11,1,6,46,1,1,pass,9,-0.138,1,1,0,Medium (4-6),Plus Territory
12192,DEMO_0093,TEAM_05,TEAM_07,2,4,71,2,-13,pass,-7,-0.414,0,1,0,Medium (4-6),Own Territory
12193,DEMO_0093,TEAM_06,TEAM_12,2,2,46,3,19,run,1,-0.007,0,1,1,Short (1-3),Plus Territory
12194,DEMO_0093,TEAM_01,TEAM_05,1,8,1,1,16,run,7,-0.017,0,0,0,Long (7-10),Red Zone
12195,DEMO_0093,TEAM_01,TEAM_06,1,11,30,1,-26,run,3,0.057,0,0,0,Very Long (11+),Plus Territory
12196,DEMO_0093,TEAM_07,TEAM_11,3,11,66,4,6,run,-2,-0.422,0,0,0,Very Long (11+),Own Territory
12197,DEMO_0093,TEAM_01,TEAM_06,2,14,49,2,-4,run,5,-0.379,0,0,0,Very Long (11+),Plus Territory
12198,DEMO_0093,TEAM_08,TEAM_04,2,7,82,2,-1,pass,1,0.288,0,1,0,Long (7-10),Backed Up
12199,DEMO_0093,TEAM_05,TEAM_08,4,14,76,1,-1,run,-2,-1.32,0,1,0,Very Long (11+),Own Territory
12200,DEMO_0093,TEAM_02,TEAM_08,1,7,9,2,-8,pass,5,0.843,1,1,1,Long (7-10),Red Zone
12201,DEMO_0093,TEAM_07,TEAM_12,2,4,71,2,-1,pass,16,-0.459,1,1,1,Medium (4-6),Own Territory
12202,DEMO_0093,TEAM_07,TEAM_08,3,9,3,4,15,run,5,0.732,0,1,0,Long (7-10),Red Zone
12203,DEMO_0093,TEAM_09,TEAM_03,1,4,5,3,18,run,7,-0.027,1,1,0,Medium (4-6),Red Zone
12204,DEMO_0093,TEAM_03,TEAM_01,1,7,51,1,-1,run,0,0.143,0,1,0,Long (7-10),Own Territory
12205,DEMO_0093,TEAM_07,TEAM_12,3,13,98,4,-16,pass,-4,-1.219,0,1,0,Very Long (11+),Backed Up
12206,DEMO_0093,TEAM_11,TEAM_05,1,2,98,4,-3,run,-1,-0.32,0,1,0,Short (1-3),Backed Up
12207,DEMO_0093,TEAM_04,TEAM_03,1,8,76,1,-3,run,5,-0.444,1,0,0,Long (7-10),Own Territory
12208,DEMO_0093,TEAM_11,TEAM_03,1,5,53,3,14,pass,1,-0.235,1,1,0,Medium (4-6),Own Territory
12209,DEMO_0093,TEAM_09,TEAM_02,3,13,74,2,-12,run,5,-0.873,0,0,0,Very Long (11+),Own Territory
12210,DEMO_0093,TEAM_06,TEAM_03,1,17,97,3,-19,pass,-2,-0.43,0,0,0,Very Long (11+),Backed Up
12211,DEMO_0093,TEAM_11,TEAM_09,1,6,99,1,-7,pass,5,0.991,0,1,0,Medium (4-6),Backed Up
12212,DEMO_0093,TEAM_12,TEAM_08,1,10,70,1,6,pass,4,-0.025,0,1,0,Long (7-10),Own Territory
12213,DEMO_0093,TEAM_03,TEAM_08,1,3,20,3,-10,pass,7,-0.149,0,1,0,Short (1-3),Red Zone
12214,DEMO_0093,TEAM_12,TEAM_01,2,8,30,2,-3,run,5,0.699,1,0,1,Long (7-10),Plus Territory
12215,DEMO_0093,TEAM_01,TEAM_09,3,4,34,3,7,pass,22,0.511,1,1,0,Medium (4-6),Plus Territory
12216,DEMO_0093,TEAM_02,TEAM_12,1,4,24,3,-16,pass,11,-0.376,1,1,0,Medium (4-6),Plus Territory
12217,DEMO_0093,TEAM_01,TEAM_12,2,7,95,4,-1,pass,19,0.125,1,1,0,Long (7-10),Backed Up
12218,DEMO_0093,TEAM_05,TEAM_06,2,4,60,4,2,pass,4,0.492,0,1,1,Medium (4-6),Own Territory
12219,DEMO_0093,TEAM_12,TEAM_07,3,9,41,4,6,pass,-1,-0.118,0,1,0,Long (7-10),Plus Territory
12220,DEMO_0093,TEAM_08,TEAM_04,2,7,33,3,-4,run,7,1.119,1,0,0,Long (7-10),Plus Territory
12221,DEMO_0094,TEAM_08,TEAM_11,1,5,82,4,15,run,12,0.762,1,0,0,Medium (4-6),Backed Up
12222,DEMO_0094,TEAM_02,TEAM_12,2,5,24,4,-5,pass,10,0.213,0,1,1,Medium (4-6),Plus Territory
12223,DEMO_0094,TEAM_07,TEAM_03,2,10,72,2,8,pass,13,0.353,1,1,0,Long (7-10),Own Territory
12224,DEMO_0094,TEAM_05,TEAM_07,2,11,40,1,11,pass,3,0.501,1,0,0,Very Long (11+),Plus Territory
12225,DEMO_0094,TEAM_06,TEAM_03,1,8,6,4,-26,pass,4,-0.087,1,1,1,Long (7-10),Red Zone
12226,DEMO_0094,TEAM_04,TEAM_08,1,10,53,1,15,run,5,0.744,0,1,0,Long (7-10),Own Territory
12227,DEMO_0094,TEAM_03,TEAM_05,1,4,11,2,-11,run,7,-0.425,1,1,0,Medium (4-6),Red Zone
